sujeto,genero,edad,edo_civil,carrera,semestre,discapacidad,lengua,esc_proc,prom,ant_aca,gusto,familia,tipo_f,vivienda,cuenta
3130,M,21,SOLTERO,1,8,1,1,8,8.4,1051,1,1,3,4,202001063
3130,M,21,SOLTERO,1,8,1,1,8,8.4,1051,1,1,3,4,202001063
3130,M,21,SOLTERO,1,8,1,1,8,8.4,1051,1,1,3,4,202001063
3130,M,21,SOLTERO,1,8,1,1,8,8.4,1051,1,1,3,4,202001063
3134,M,21,SOLTERO,8,8,1,1,1,7.9,1542,1,1,2,3,202038036
3139,F,21,SOLTERO,8,7,1,1,1,7.6,1329,2,1,2,1,202038025
3139,F,21,SOLTERO,8,7,1,1,1,7.6,1329,2,1,2,1,202038025
3142,F,21,SOLTERO,3,8,1,1,1,7.9,2214,1,1,1,1,202017058
3142,F,21,SOLTERO,3,8,1,1,1,7.9,2214,1,1,1,1,202017058
3143,F,21,SOLTERO,6,8,1,1,1,8.8,916,1,1,1,1,202021002
3143,F,21,SOLTERO,6,8,1,1,1,8.8,916,1,1,1,1,202021002
3143,F,21,SOLTERO,6,8,1,1,1,8.8,916,1,1,1,1,202021002
3144,M,23,SOLTERO,6,8,1,1,60,7.2,1218,1,1,1,1,202021025
3144,M,23,SOLTERO,6,8,1,1,60,7.2,1218,1,1,1,1,202021025
3144,M,23,SOLTERO,6,8,1,1,60,7.2,1218,1,1,1,1,202021025
3149,M,22,SOLTERO,3,8,1,1,20,8,681,1,1,1,1,202017026
3150,F,22,SOLTERO,6,8,1,1,1,9,941,1,1,1,1,202021024
3150,F,22,SOLTERO,6,8,1,1,1,9,941,1,1,1,1,202021024
3152,M,22,SOLTERO,6,8,1,1,20,8.1,810,1,1,1,1,202021047
3152,M,22,SOLTERO,6,8,1,1,20,8.1,810,1,1,1,1,202021047
3153,F,21,SOLTERO,8,8,1,1,0,9.5,1437,1,1,1,2,202038030
3153,F,21,SOLTERO,8,8,1,1,0,9.5,1437,1,1,1,2,202038030
3157,M,22,SOLTERO,3,8,1,1,1,8.9,1337,1,1,1,1,202017086
3158,M,21,SOLTERO,3,8,1,1,1,9.8,1398,1,1,2,1,202017102
3161,M,23,SOLTERO,3,8,1,1,65,8.1,283,1,1,3,2,202017088
3162,M,22,SOLTERO,6,8,1,1,8,8.2,1418,1,1,1,1,202021015
3162,M,22,SOLTERO,6,8,1,1,8,8.2,1418,1,1,1,1,202021015
3162,M,22,SOLTERO,6,8,1,1,8,8.2,1418,1,1,1,1,202021015
3165,M,22,SOLTERO,6,8,1,1,86,8.3,1188,1,1,1,1,202021027
3166,M,23,SOLTERO,3,8,1,1,13,7.9,686,1,1,2,1,202017079
3167,F,21,SOLTERO,6,8,1,1,29,9.8,887,1,1,2,1,202021042
3167,F,21,SOLTERO,6,8,1,1,29,9.8,887,1,1,2,1,202021042
3167,F,21,SOLTERO,6,8,1,1,29,9.8,887,1,1,2,1,202021042
3170,F,21,SOLTERO,4,8,1,1,1,8.3,838,1,1,1,4,202010042
3172,F,22,SOLTERO,14,8,1,1,1,9.9,2123,2,1,1,2,202018065
3183,M,21,SOLTERO,6,8,1,1,1,8.4,856,1,1,1,1,202021005
3183,M,21,SOLTERO,6,8,1,1,1,8.4,856,1,1,1,1,202021005
3184,M,21,SOLTERO,13,8,1,1,1,8.6,1093,1,1,2,1,202035041
3184,M,21,SOLTERO,13,8,1,1,1,8.6,1093,1,1,2,1,202035041
3185,M,31,SOLTERO,3,8,1,1,41,9.3,1262,1,1,1,1,202017082
3185,M,31,SOLTERO,3,8,1,1,41,9.3,1262,1,1,1,1,202017082
3186,M,21,SOLTERO,3,8,2,1,1,7.6,636,1,1,1,1,202017012
3187,M,21,SOLTERO,3,8,1,1,105,8.2,637,1,1,2,1,202017024
3200,M,21,SOLTERO,5,8,1,1,1,7.7,859,1,1,1,1,202016016
3200,M,21,SOLTERO,5,8,1,1,1,7.7,859,1,1,1,1,202016016
3211,F,21,SOLTERO,5,8,2,1,21,9,231,1,1,2,1,202016078
3211,F,21,SOLTERO,5,8,2,1,21,9,231,1,1,2,1,202016078
3218,M,26,SOLTERO,8,8,1,1,48,7.9,1541,1,1,1,1,202038024
3218,M,26,SOLTERO,8,8,1,1,48,7.9,1541,1,1,1,1,202038024
3266,M,20,SOLTERO,2,6,1,1,8,8.1,155,1,1,1,1,202107011
3270,M,21,SOLTERO,2,6,2,1,13,7.3,79,1,1,1,4,202107062
3271,M,20,SOLTERO,2,6,1,1,47,8,84,1,1,1,1,202107027
3274,F,21,SOLTERO,2,6,1,1,2,9.4,163,1,1,1,1,202107056
3276,M,20,SOLTERO,2,6,1,1,28,8.2,454,1,1,1,1,202107026
3277,M,25,SOLTERO,2,6,1,1,10,8.5,532,1,1,2,1,202107004
3279,M,20,SOLTERO,2,6,1,1,21,9,80,1,1,1,1,202107029
3280,M,21,SOLTERO,2,6,1,1,10,9,979,1,1,2,1,202107022
3282,M,20,SOLTERO,2,6,1,1,9,8.7,615,1,1,1,1,202107017
3285,F,21,SOLTERO,2,6,1,1,24,9.3,288,1,1,1,1,202107001
3293,M,21,SOLTERO,2,6,1,1,87,9.7,1221,1,1,1,1,202107060
3296,M,21,SOLTERO,2,3,1,1,83,9.1,188,1,1,2,1,202107020
3299,F,20,SOLTERO,2,6,1,1,21,8.1,1064,1,1,2,1,202107012
3301,M,20,SOLTERO,3,6,1,1,1,8.3,148,1,1,2,1,202117007
3301,M,20,SOLTERO,3,6,1,1,1,8.3,148,1,1,2,1,202117007
3301,M,20,SOLTERO,3,6,1,1,1,8.3,148,1,1,2,1,202117007
3302,M,20,SOLTERO,3,6,1,1,8,6.6,1461,1,1,2,1,202117077
3302,M,20,SOLTERO,3,6,1,1,8,6.6,1461,1,1,2,1,202117077
3304,F,21,SOLTERO,3,6,1,1,8,9.2,1526,1,1,1,1,202117112
3304,F,21,SOLTERO,3,6,1,1,8,9.2,1526,1,1,1,1,202117112
3305,M,21,SOLTERO,3,6,1,1,1,8.6,1459,1,1,1,1,202117030
3305,M,21,SOLTERO,3,6,1,1,1,8.6,1459,1,1,1,1,202117030
3305,M,21,SOLTERO,3,6,1,1,1,8.6,1459,1,1,1,1,202117030
3306,F,20,SOLTERO,3,6,1,1,1,9.3,153,1,1,1,1,202117110
3306,F,20,SOLTERO,3,6,1,1,1,9.3,153,1,1,1,1,202117110
3306,F,20,SOLTERO,3,6,1,1,1,9.3,153,1,1,1,1,202117110
3307,F,18,SOLTERO,3,2,1,1,6,8.9,1420,1,2,1,3,202117020
3309,M,20,SOLTERO,3,6,1,1,1,8.7,583,1,1,2,1,202117008
3309,M,20,SOLTERO,3,6,1,1,1,8.7,583,1,1,2,1,202117008
3309,M,20,SOLTERO,3,6,1,1,1,8.7,583,1,1,2,1,202117008
3310,M,19,SOLTERO,3,4,1,1,8,8.5,553,1,1,2,1,202117048
3310,M,19,SOLTERO,3,4,1,1,8,8.5,553,1,1,2,1,202117048
3311,M,20,SOLTERO,3,6,1,1,22,9.6,538,1,1,2,1,202117022
3311,M,20,SOLTERO,3,6,1,1,22,9.6,538,1,1,2,1,202117022
3311,M,20,SOLTERO,3,6,1,1,22,9.6,538,1,1,2,1,202117022
3313,M,20,SOLTERO,3,6,1,1,91,9.7,174,1,1,1,1,202117025
3313,M,20,SOLTERO,3,6,1,1,91,9.7,174,1,1,1,1,202117025
3313,M,20,SOLTERO,3,6,1,1,91,9.7,174,1,1,1,1,202117025
3313,M,20,SOLTERO,3,6,1,1,91,9.7,174,1,1,1,1,202117025
3314,M,20,SOLTERO,3,6,1,1,28,8.4,585,1,1,3,1,202117060
3314,M,20,SOLTERO,3,6,1,1,28,8.4,585,1,1,3,1,202117060
3314,M,20,SOLTERO,3,6,1,1,28,8.4,585,1,1,3,1,202117060
3315,F,20,SOLTERO,3,6,2,1,1,8,551,1,1,1,1,202117036
3315,F,20,SOLTERO,3,6,2,1,1,8,551,1,1,1,1,202117036
3315,F,20,SOLTERO,3,6,2,1,1,8,551,1,1,1,1,202117036
3316,M,21,SOLTERO,3,6,1,1,2,8.5,1271,1,1,1,4,202117035
3316,M,21,SOLTERO,3,6,1,1,2,8.5,1271,1,1,1,4,202117035
3317,F,20,SOLTERO,3,6,1,1,1,8.8,970,2,1,2,1,202117005
3317,F,20,SOLTERO,3,6,1,1,1,8.8,970,2,1,2,1,202117005
3317,F,20,SOLTERO,3,6,1,1,1,8.8,970,2,1,2,1,202117005
3320,M,19,SOLTERO,3,4,1,1,1,8.3,1500,1,1,1,1,202117066
3322,M,20,SOLTERO,2,6,1,1,133,9,527,1,1,1,3,202107008
3323,F,20,SOLTERO,3,6,1,1,1,9.1,185,1,1,1,1,202117004
3323,F,20,SOLTERO,3,6,1,1,1,9.1,185,1,1,1,1,202117004
3323,F,20,SOLTERO,3,6,1,1,1,9.1,185,1,1,1,1,202117004
3328,F,21,CASADO,3,6,1,1,1,9.6,2339,1,1,1,1,202117037
3328,F,21,CASADO,3,6,1,1,1,9.6,2339,1,1,1,1,202117037
3328,F,21,CASADO,3,6,1,1,1,9.6,2339,1,1,1,1,202117037
3328,F,21,CASADO,3,6,1,1,1,9.6,2339,1,1,1,1,202117037
3329,M,26,SOLTERO,3,5,1,1,1,7.1,584,1,1,1,1,202117067
3329,M,26,SOLTERO,3,5,1,1,1,7.1,584,1,1,1,1,202117067
3329,M,26,SOLTERO,3,5,1,1,1,7.1,584,1,1,1,1,202117067
3330,M,20,SOLTERO,2,6,1,1,8,9.4,480,1,1,1,1,202107021
3332,F,20,SOLTERO,3,6,1,1,11,9.6,563,1,1,1,1,202117010
3332,F,20,SOLTERO,3,6,1,1,11,9.6,563,1,1,1,1,202117010
3332,F,20,SOLTERO,3,6,1,1,11,9.6,563,1,1,1,1,202117010
3334,M,20,SOLTERO,3,6,1,1,1,8.8,579,1,2,2,1,202117002
3334,M,20,SOLTERO,3,6,1,1,1,8.8,579,1,2,2,1,202117002
3334,M,20,SOLTERO,3,6,1,1,1,8.8,579,1,2,2,1,202117002
3335,M,22,SOLTERO,3,6,1,1,90,8.6,2344,1,1,2,1,202117011
3335,M,22,SOLTERO,3,6,1,1,90,8.6,2344,1,1,2,1,202117011
3335,M,22,SOLTERO,3,6,1,1,90,8.6,2344,1,1,2,1,202117011
3336,M,20,SOLTERO,2,6,1,1,28,9,161,1,1,2,1,202107005
3337,F,20,SOLTERO,3,6,1,1,95,9.2,190,1,1,2,1,202117054
3337,F,20,SOLTERO,3,6,1,1,95,9.2,190,1,1,2,1,202117054
3337,F,20,SOLTERO,3,6,1,1,95,9.2,190,1,1,2,1,202117054
3338,M,22,SOLTERO,3,6,1,1,21,8.5,596,2,1,1,1,202117071
3338,M,22,SOLTERO,3,6,1,1,21,8.5,596,2,1,1,1,202117071
3338,M,22,SOLTERO,3,6,1,1,21,8.5,596,2,1,1,1,202117071
3349,M,20,SOLTERO,13,6,1,1,1,9.3,137,1,1,1,1,202135001
3349,M,20,SOLTERO,13,6,1,1,1,9.3,137,1,1,1,1,202135001
3353,M,23,SOLTERO,3,6,1,2,113,6.9,176,1,1,1,4,202117006
3353,M,23,SOLTERO,3,6,1,2,113,6.9,176,1,1,1,4,202117006
3353,M,23,SOLTERO,3,6,1,2,113,6.9,176,1,1,1,4,202117006
3354,F,20,SOLTERO,1,6,1,1,8,9,528,1,1,1,1,202101004
3354,F,20,SOLTERO,1,6,1,1,8,9,528,1,1,1,1,202101004
3355,F,20,SOLTERO,1,6,1,1,1,9.1,235,1,1,2,1,202101001
3355,F,20,SOLTERO,1,6,1,1,1,9.1,235,1,1,2,1,202101001
3356,M,19,SOLTERO,1,5,1,1,17,7.2,1158,1,1,1,1,202101048
3362,F,20,SOLTERO,14,6,1,1,12,9.7,665,1,1,1,1,202118061
3368,M,22,SOLTERO,13,6,1,1,5,7,1434,1,1,1,1,202135006
3368,M,22,SOLTERO,13,6,1,1,5,7,1434,1,1,1,1,202135006
3369,M,19,SOLTERO,13,4,1,1,29,9.8,980,1,1,1,1,202135003
3371,F,20,SOLTERO,1,6,2,1,1,8.7,218,1,1,2,1,202101042
3373,F,22,SOLTERO,1,6,1,1,19,6.6,213,1,1,3,1,202101024
3373,F,22,SOLTERO,1,6,1,1,19,6.6,213,1,1,3,1,202101024
3373,F,22,SOLTERO,1,6,1,1,19,6.6,213,1,1,3,1,202101024
3375,F,21,SOLTERO,1,6,1,1,11,9.8,284,1,1,1,1,202101069
3379,F,20,SOLTERO,2,6,1,1,22,9,166,1,1,2,1,202107007
3380,F,20,SOLTERO,14,6,1,1,13,8.5,667,1,1,1,1,202118005
3381,F,20,SOLTERO,14,6,1,1,18,7.3,474,1,1,1,1,202118027
3383,F,20,SOLTERO,14,6,1,1,24,9.6,676,1,1,1,1,202118011
3391,M,20,SOLTERO,13,6,1,1,27,9.5,1103,1,1,2,1,202135029
3391,M,20,SOLTERO,13,6,1,1,27,9.5,1103,1,1,2,1,202135029
3393,F,20,SOLTERO,1,4,1,1,10,9.7,1111,1,1,1,1,202101071
3393,F,20,SOLTERO,1,4,1,1,10,9.7,1111,1,1,1,1,202101071
3393,F,20,SOLTERO,1,4,1,1,10,9.7,1111,1,1,1,1,202101071
3394,M,19,SOLTERO,5,1,1,1,115,7.5,777,1,1,1,4,202116030
3396,M,20,SOLTERO,5,6,1,1,11,7.2,1037,1,2,1,1,202116028
3396,M,20,SOLTERO,5,6,1,1,11,7.2,1037,1,2,1,1,202116028
3396,M,20,SOLTERO,5,6,1,1,11,7.2,1037,1,2,1,1,202116028
3397,M,21,SOLTERO,5,6,1,1,8,7.6,1532,1,1,1,1,202116022
3399,F,21,SOLTERO,14,6,1,1,66,9.4,1186,1,2,1,2,202118032
3400,F,20,SOLTERO,5,6,1,1,46,8.3,1432,1,1,1,1,202116077
3400,F,20,SOLTERO,5,6,1,1,46,8.3,1432,1,1,1,1,202116077
3401,F,20,SOLTERO,5,6,1,1,8,9.9,1163,1,2,3,1,202116065
3401,F,20,SOLTERO,5,6,1,1,8,9.9,1163,1,2,3,1,202116065
3401,F,20,SOLTERO,5,6,1,1,8,9.9,1163,1,2,3,1,202116065
3403,F,21,SOLTERO,5,6,1,1,8,9.6,1409,1,1,1,1,202116080
3403,F,21,SOLTERO,5,6,1,1,8,9.6,1409,1,1,1,1,202116080
3403,F,21,SOLTERO,5,6,1,1,8,9.6,1409,1,1,1,1,202116080
3404,M,21,SOLTERO,3,6,1,1,112,9.8,160,1,1,3,1,202117045
3404,M,21,SOLTERO,3,6,1,1,112,9.8,160,1,1,3,1,202117045
3405,F,20,SOLTERO,5,6,1,1,27,9.6,1423,1,1,1,1,202116066
3405,F,20,SOLTERO,5,6,1,1,27,9.6,1423,1,1,1,1,202116066
3405,F,20,SOLTERO,5,6,1,1,27,9.6,1423,1,1,1,1,202116066
3406,M,20,SOLTERO,13,6,1,1,11,7,738,1,1,1,1,202135011
3406,M,20,SOLTERO,13,6,1,1,11,7,738,1,1,1,1,202135011
3407,M,20,SOLTERO,5,6,1,1,72,9.6,1222,1,1,1,1,202116063
3409,M,20,SOLTERO,5,6,1,1,1,8.1,1339,1,1,1,1,202116026
3409,M,20,SOLTERO,5,6,1,1,1,8.1,1339,1,1,1,1,202116026
3409,M,20,SOLTERO,5,6,1,1,1,8.1,1339,1,1,1,1,202116026
3409,M,20,SOLTERO,5,6,1,1,1,8.1,1339,1,1,1,1,202116026
3410,F,20,SOLTERO,3,6,1,1,24,9.1,580,1,1,2,1,202117115
3410,F,20,SOLTERO,3,6,1,1,24,9.1,580,1,1,2,1,202117115
3410,F,20,SOLTERO,3,6,1,1,24,9.1,580,1,1,2,1,202117115
3411,F,20,SOLTERO,3,6,1,1,24,9.1,582,1,1,2,1,202117114
3411,F,20,SOLTERO,3,6,1,1,24,9.1,582,1,1,2,1,202117114
3411,F,20,SOLTERO,3,6,1,1,24,9.1,582,1,1,2,1,202117114
3412,M,20,SOLTERO,5,6,1,1,28,8.7,1533,1,1,1,1,202116064
3412,M,20,SOLTERO,5,6,1,1,28,8.7,1533,1,1,1,1,202116064
3413,M,22,SOLTERO,2,6,1,1,1,8,217,1,1,1,1,202107010
3414,F,18,SOLTERO,3,2,1,1,1,9.2,1022,1,1,1,1,202117016
3415,F,21,SOLTERO,5,6,1,1,1,9.5,953,1,1,2,1,202116070
3415,F,21,SOLTERO,5,6,1,1,1,9.5,953,1,1,2,1,202116070
3415,F,21,SOLTERO,5,6,1,1,1,9.5,953,1,1,2,1,202116070
3418,M,24,SOLTERO,3,6,1,1,1,9.4,108,1,2,3,2,202117080
3418,M,24,SOLTERO,3,6,1,1,1,9.4,108,1,2,3,2,202117080
3419,M,21,SOLTERO,5,6,1,1,11,8.8,995,1,1,1,1,202116027
3419,M,21,SOLTERO,5,6,1,1,11,8.8,995,1,1,1,1,202116027
3419,M,21,SOLTERO,5,6,1,1,11,8.8,995,1,1,1,1,202116027
3420,M,20,SOLTERO,3,6,1,1,18,8.5,1399,1,1,1,2,202117055
3420,M,20,SOLTERO,3,6,1,1,18,8.5,1399,1,1,1,2,202117055
3420,M,20,SOLTERO,3,6,1,1,18,8.5,1399,1,1,1,2,202117055
3421,F,21,SOLTERO,5,6,1,1,1,8.8,863,1,1,1,1,202116001
3422,F,21,SOLTERO,1,6,1,1,8,9,1153,1,1,2,1,202101016
3422,F,21,SOLTERO,1,6,1,1,8,9,1153,1,1,2,1,202101016
3422,F,21,SOLTERO,1,6,1,1,8,9,1153,1,1,2,1,202101016
3422,F,21,SOLTERO,1,6,1,1,8,9,1153,1,1,2,1,202101016
3425,F,20,SOLTERO,5,6,1,1,13,9.2,1046,1,1,1,4,202116079
3425,F,20,SOLTERO,5,6,1,1,13,9.2,1046,1,1,1,4,202116079
3425,F,20,SOLTERO,5,6,1,1,13,9.2,1046,1,1,1,4,202116079
3426,M,23,SOLTERO,1,6,1,1,1,8,1023,1,1,1,1,202101034
3426,M,23,SOLTERO,1,6,1,1,1,8,1023,1,1,1,1,202101034
3429,M,21,SOLTERO,3,6,1,1,19,8.1,1495,1,1,1,1,202117073
3429,M,21,SOLTERO,3,6,1,1,19,8.1,1495,1,1,1,1,202117073
3431,M,20,SOLTERO,3,6,1,1,1,9.2,156,1,1,1,1,202117064
3431,M,20,SOLTERO,3,6,1,1,1,9.2,156,1,1,1,1,202117064
3431,M,20,SOLTERO,3,6,1,1,1,9.2,156,1,1,1,1,202117064
3433,F,21,SOLTERO,1,6,1,1,90,9.7,813,1,1,1,1,202101044
3433,F,21,SOLTERO,1,6,1,1,90,9.7,813,1,1,1,1,202101044
3433,F,21,SOLTERO,1,6,1,1,90,9.7,813,1,1,1,1,202101044
3434,M,21,SOLTERO,3,6,1,1,87,8.2,129,1,1,1,1,202117070
3434,M,21,SOLTERO,3,6,1,1,87,8.2,129,1,1,1,1,202117070
3434,M,21,SOLTERO,3,6,1,1,87,8.2,129,1,1,1,1,202117070
3435,M,20,SOLTERO,3,6,1,1,8,8.2,1454,1,1,2,1,202117031
3435,M,20,SOLTERO,3,6,1,1,8,8.2,1454,1,1,2,1,202117031
3435,M,20,SOLTERO,3,6,1,1,8,8.2,1454,1,1,2,1,202117031
3436,F,20,SOLTERO,1,6,1,1,10,8.2,1148,1,1,1,1,202101028
3436,F,20,SOLTERO,1,6,1,1,10,8.2,1148,1,1,1,1,202101028
3436,F,20,SOLTERO,1,6,1,1,10,8.2,1148,1,1,1,1,202101028
3437,M,20,SOLTERO,3,6,1,1,28,8,191,1,1,1,1,202117053
3437,M,20,SOLTERO,3,6,1,1,28,8,191,1,1,1,1,202117053
3437,M,20,SOLTERO,3,6,1,1,28,8,191,1,1,1,1,202117053
3437,M,20,SOLTERO,3,6,1,1,28,8,191,1,1,1,1,202117053
3438,F,20,SOLTERO,3,6,1,1,10,8.9,1467,1,1,2,1,202117068
3438,F,20,SOLTERO,3,6,1,1,10,8.9,1467,1,1,2,1,202117068
3439,M,21,SOLTERO,3,6,1,1,8,7.9,1349,1,1,1,1,202117074
3439,M,21,SOLTERO,3,6,1,1,8,7.9,1349,1,1,1,1,202117074
3442,M,21,SOLTERO,5,6,1,1,75,8,1043,2,1,2,2,202116025
3443,M,19,SOLTERO,3,2,1,1,1,9.2,1473,1,1,2,1,202117107
3444,M,21,SOLTERO,3,6,1,1,2,8.2,1415,1,1,1,1,202117065
3444,M,21,SOLTERO,3,6,1,1,2,8.2,1415,1,1,1,1,202117065
3446,F,19,SOLTERO,3,4,1,1,29,9.2,2228,1,1,1,1,202117111
3446,F,19,SOLTERO,3,4,1,1,29,9.2,2228,1,1,1,1,202117111
3447,F,18,SOLTERO,3,3,1,1,1,9.2,530,1,1,1,1,202117078
3448,F,20,SOLTERO,3,6,1,1,1,9.1,542,1,1,1,1,202117001
3448,F,20,SOLTERO,3,6,1,1,1,9.1,542,1,1,1,1,202117001
3448,F,20,SOLTERO,3,6,1,1,1,9.1,542,1,1,1,1,202117001
3449,M,20,SOLTERO,3,6,1,1,1,8.6,1458,1,1,1,1,202117038
3450,M,21,SOLTERO,3,6,1,1,114,7.1,1394,1,1,2,1,202117057
3450,M,21,SOLTERO,3,6,1,1,114,7.1,1394,1,1,2,1,202117057
3450,M,21,SOLTERO,3,6,1,1,114,7.1,1394,1,1,2,1,202117057
3453,M,22,SOLTERO,1,6,1,1,17,7.5,1167,1,1,2,1,202101009
3453,M,22,SOLTERO,1,6,1,1,17,7.5,1167,1,1,2,1,202101009
3455,F,20,SOLTERO,13,6,1,1,11,8.5,1320,1,1,1,1,202135002
3455,F,20,SOLTERO,13,6,1,1,11,8.5,1320,1,1,1,1,202135002
3455,F,20,SOLTERO,13,6,1,1,11,8.5,1320,1,1,1,1,202135002
3456,F,22,SOLTERO,1,6,1,1,28,8.9,931,1,1,2,1,202101031
3456,F,22,SOLTERO,1,6,1,1,28,8.9,931,1,1,2,1,202101031
3457,F,20,SOLTERO,3,6,1,1,1,8.8,482,1,1,2,1,202117033
3457,F,20,SOLTERO,3,6,1,1,1,8.8,482,1,1,2,1,202117033
3458,F,21,SOLTERO,5,6,1,1,17,9.8,857,1,1,1,1,R202316054
3459,M,20,SOLTERO,1,6,1,1,86,9.5,589,1,1,2,1,202101017
3459,M,20,SOLTERO,1,6,1,1,86,9.5,589,1,1,2,1,202101017
3459,M,20,SOLTERO,1,6,1,1,86,9.5,589,1,1,2,1,202101017
3460,M,20,SOLTERO,2,6,2,1,27,9.3,197,1,1,1,1,202107057
3462,M,20,SOLTERO,13,6,1,1,21,8.5,1303,1,1,2,4,202135014
3462,M,20,SOLTERO,13,6,1,1,21,8.5,1303,1,1,2,4,202135014
3464,M,21,SOLTERO,2,6,1,1,8,9.1,361,1,1,1,1,202107024
3465,M,20,SOLTERO,5,6,1,1,46,8.6,1429,1,1,1,1,202116074
3465,M,20,SOLTERO,5,6,1,1,46,8.6,1429,1,1,1,1,202116074
3465,M,20,SOLTERO,5,6,1,1,46,8.6,1429,1,1,1,1,202116074
3465,M,20,SOLTERO,5,6,1,1,46,8.6,1429,1,1,1,1,202116074
3466,F,20,SOLTERO,5,6,1,1,1,9,1029,1,1,2,1,202116007
3466,F,20,SOLTERO,5,6,1,1,1,9,1029,1,1,2,1,202116007
3467,M,20,SOLTERO,3,6,1,1,64,8.5,371,1,1,1,1,202117056
3467,M,20,SOLTERO,3,6,1,1,64,8.5,371,1,1,1,1,202117056
3467,M,20,SOLTERO,3,6,1,1,64,8.5,371,1,1,1,1,202117056
3468,M,20,SOLTERO,5,6,1,1,8,9.8,957,1,1,1,1,202116072
3468,M,20,SOLTERO,5,6,1,1,8,9.8,957,1,1,1,1,202116072
3468,M,20,SOLTERO,5,6,1,1,8,9.8,957,1,1,1,1,202116072
3469,M,20,SOLTERO,5,6,1,1,28,9.4,972,1,1,1,1,202116003
3469,M,20,SOLTERO,5,6,1,1,28,9.4,972,1,1,1,1,202116003
3470,F,19,SOLTERO,5,4,1,1,116,8.7,947,1,1,1,1,202116008
3470,F,19,SOLTERO,5,4,1,1,116,8.7,947,1,1,1,1,202116008
3471,F,20,SOLTERO,5,6,1,1,44,8.9,987,1,1,1,1,202116040
3471,F,20,SOLTERO,5,6,1,1,44,8.9,987,1,1,1,1,202116040
3471,F,20,SOLTERO,5,6,1,1,44,8.9,987,1,1,1,1,202116040
3471,F,20,SOLTERO,5,6,1,1,44,8.9,987,1,1,1,1,202116040
3472,F,20,SOLTERO,5,6,1,1,1,8.7,965,1,1,1,1,202116029
3472,F,20,SOLTERO,5,6,1,1,1,8.7,965,1,1,1,1,202116029
3472,F,20,SOLTERO,5,6,1,1,1,8.7,965,1,1,1,1,202116029
3472,F,20,SOLTERO,5,6,1,1,1,8.7,965,1,1,1,1,202116029
3473,F,21,SOLTERO,5,6,1,1,81,9.7,1069,1,1,1,1,202116073
3473,F,21,SOLTERO,5,6,1,1,81,9.7,1069,1,1,1,1,202116073
3473,F,21,SOLTERO,5,6,1,1,81,9.7,1069,1,1,1,1,202116073
3474,F,20,SOLTERO,1,6,1,1,1,8.9,939,1,1,2,1,202101002
3474,F,20,SOLTERO,1,6,1,1,1,8.9,939,1,1,2,1,202101002
3474,F,20,SOLTERO,1,6,1,1,1,8.9,939,1,1,2,1,202101002
3477,M,20,SOLTERO,5,6,1,1,19,6.8,1407,1,1,2,1,202116078
3478,M,23,SOLTERO,5,10,1,1,1,7.8,1365,1,1,1,1,202116002
3478,M,23,SOLTERO,5,10,1,1,1,7.8,1365,1,1,1,1,202116002
3478,M,23,SOLTERO,5,10,1,1,1,7.8,1365,1,1,1,1,202116002
3479,M,21,SOLTERO,5,6,1,1,39,9.2,988,1,1,1,2,202116075
3479,M,21,SOLTERO,5,6,1,1,39,9.2,988,1,1,1,2,202116075
3479,M,21,SOLTERO,5,6,1,1,39,9.2,988,1,1,1,2,202116075
3479,M,21,SOLTERO,5,6,1,1,39,9.2,988,1,1,1,2,202116075
3480,M,20,SOLTERO,5,6,1,1,17,8,860,1,1,1,2,202116023
3480,M,20,SOLTERO,5,6,1,1,17,8,860,1,1,1,2,202116023
3481,F,20,SOLTERO,5,6,1,1,11,9.5,2336,1,1,1,1,202116081
3481,F,20,SOLTERO,5,6,1,1,11,9.5,2336,1,1,1,1,202116081
3481,F,20,SOLTERO,5,6,1,1,11,9.5,2336,1,1,1,1,202116081
3481,F,20,SOLTERO,5,6,1,1,11,9.5,2336,1,1,1,1,202116081
3481,F,20,SOLTERO,5,6,1,1,11,9.5,2336,1,1,1,1,202116081
3481,F,20,SOLTERO,5,6,1,1,11,9.5,2336,1,1,1,1,202116081
3482,M,20,SOLTERO,5,6,1,1,72,9.3,1048,1,1,1,1,202116069
3483,M,20,SOLTERO,5,6,1,1,1,9.2,1015,1,1,2,1,202116009
3483,M,20,SOLTERO,5,6,1,1,1,9.2,1015,1,1,2,1,202116009
3483,M,20,SOLTERO,5,6,1,1,1,9.2,1015,1,1,2,1,202116009
3483,M,20,SOLTERO,5,6,1,1,1,9.2,1015,1,1,2,1,202116009
3484,F,20,SOLTERO,5,6,1,1,65,9.4,1067,1,1,3,4,202116014
3484,F,20,SOLTERO,5,6,1,1,65,9.4,1067,1,1,3,4,202116014
3485,F,20,SOLTERO,5,6,1,1,10,8.3,1189,1,1,1,1,202116017
3485,F,20,SOLTERO,5,6,1,1,10,8.3,1189,1,1,1,1,202116017
3485,F,20,SOLTERO,5,6,1,1,10,8.3,1189,1,1,1,1,202116017
3485,F,20,SOLTERO,5,6,1,1,10,8.3,1189,1,1,1,1,202116017
3485,F,20,SOLTERO,5,6,1,1,10,8.3,1189,1,1,1,1,202116017
3486,M,20,SOLTERO,13,6,1,1,11,8.3,2342,1,1,1,1,202135007
3487,M,20,SOLTERO,5,6,1,1,4,8.8,992,1,1,2,1,202116005
